"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1966,62.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1967,140,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1968,89.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1969,68,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1970,51.7999992370605,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1971,199,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1972,69.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1973,69.5999984741211,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1974,193.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1975,48.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1976,169.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1977,160,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1978,98,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1979,55.2999992370605,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1980,67.1999969482422,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1981,73.8000030517578,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1982,45.7000007629395,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1983,93.8000030517578,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1984,86.6999969482422,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1985,180.600006103516,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1986,168.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1987,147.699996948242,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1988,131.899993896484,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1989,111.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1990,92,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1991,117,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1992,69,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1993,52,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1994,80,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1995,109,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1996,106.5,-29.85,31,113,91,101.283185705674,67.3005524524668,271.799987792969,271.799987792969,"South Africa"
1917,90.9000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1918,86.9000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1919,59.9000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1920,64.8000030517578,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1921,44.7000007629395,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1922,55.9000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1923,42.7000007629395,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1924,59.4000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1925,52.2999992370605,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1926,67.8000030517578,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1927,68.0999984741211,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1928,163.800003051758,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1929,56.4000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1930,64.8000030517578,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1931,36.0999984741211,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1932,57.9000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1933,57.7000007629395,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1934,36.5999984741211,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1935,37.5999984741211,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1936,79.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1937,90.4000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1938,55.9000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1939,119.400001525879,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1940,49,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1941,60.2000007629395,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1942,61.2000007629395,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1943,70.4000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1944,58.4000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1945,42.7000007629395,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1946,51.5999984741211,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1947,46.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1948,32,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1949,41.0999984741211,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1950,73.4000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1951,42.9000015258789,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1952,31,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1953,36.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1954,32,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1955,95,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1956,45,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1957,50.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1958,52,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1959,111,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1960,43,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1961,89,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1962,58.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1963,69.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1964,47.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1965,55.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1966,48,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1967,94,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1968,50.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1969,102,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1970,35,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1971,56.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1972,74.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1973,52.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1974,68,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1975,47,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1976,80,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1977,60,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1978,127.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1979,69.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1980,58,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1981,61,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1982,30,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1983,29.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1984,37,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1985,84.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1986,100,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1987,66,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1988,56,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1989,54,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1990,61,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1991,67.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1992,31.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1993,46.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1994,90,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1995,92.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1996,80,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
1997,91.5,-25.73,28.15,81,1340,62.9185188670217,67.3005524524668,163.800003051758,271.799987792969,"South Africa"
