"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1956,62.4000015258789,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1957,82.4000015258789,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1958,71,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1959,71.8000030517578,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1960,42.2000007629395,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1961,36.2999992370605,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1962,20.3999996185303,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1963,16,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1964,42.2000007629395,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1965,34.4000015258789,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1966,35.4000015258789,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
