"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1968,32.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1969,44.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1970,53.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1971,66.3000030517578,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1972,82.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1973,81.3000030517578,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1974,51.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1975,30,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1976,27.6000003814697,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1977,53.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1978,61.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1979,42.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1980,35.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1981,44,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1982,35.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1983,58.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1984,44.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1985,37.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1986,23.3999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1987,46,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1988,66.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1989,69.1999969482422,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1990,40.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1991,49.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1992,28.3999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1993,89.1999969482422,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1994,55.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1995,44.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1996,53.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1997,23.6000003814697,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1998,37.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1999,42.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2000,38.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2001,46,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2002,19.6000003814697,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2003,37.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2004,45.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2005,113.400001525879,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2006,47,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2007,27.3999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2008,36.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
2009,45.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
