"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1946,46.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1947,37.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1948,49.2999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1949,59,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1950,73.1999969482422,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1951,45.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1952,40.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1953,57.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1954,62.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1955,78.8000030517578,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1956,51.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1957,75.3000030517578,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1958,69.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1959,53.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1960,40.2999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1961,52.9000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1962,63.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1963,82.4000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1964,59.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1965,42.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1966,60.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1967,68.4000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1968,40.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1969,53.4000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1970,52.9000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1971,66.1999969482422,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1972,48.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1973,55.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1974,41.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1975,69.1999969482422,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1976,74.9000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1977,40.2999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1978,53.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1979,56.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1980,59.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1981,46.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1982,53.9000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1983,83.8000030517578,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1984,52.2999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1985,45.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1986,55.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1987,37.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1988,50.2999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1989,56.7000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1990,60.2999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1991,54.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1992,62.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1993,59.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
